,ID,admin,age,sex,zone,gang,family,other,risk
1392,Southeast 1-22-123-1,1,25.0,2,19.0,,-6.259319256,,-2.197919348
1393,Hollenbeck 2-20-151-3,1,26.0,1,8.0,3.72573665,-2.778432647,,7.770078367000001
1394,Harbor-21-199-1,1,17.0,1,6.0,2.9648063369999997,2.763528102,,0.562235183
1395,Southeast 2-20-159-1,2,17.0,2,20.0,,-1.1553622609999998,,-1.495087155
1396,Hollenbeck 1-20-130-2,2,17.0,1,7.0,-1.803837819,3.45108282,,2.8348943710000003
1397,Newton 2-23-241-1,1,17.0,2,13.0,,-6.721058408999999,,-2.956039882
1398,Newton 2-23-241-1,2,17.0,2,13.0,,-6.721058408999999,-0.39416342299999996,-4.112032952
1399,Devonshire-Topanga-11-18-3,1,18.0,1,4.0,1.588397604,0.34636621799999995,0.223641194,3.84353818
1400,Southwest 2-23-127-1,1,14.0,1,23.0,-0.352716486,2.17473574,,-0.702632155
1401,Newton 2-23-247-1,1,23.0,2,13.0,,-1.940588274,,-2.3780433469999998
1402,Northeast-20-249-2,2,18.0,1,14.0,0.14022482,-1.264470156,,-0.391092355
1403,Northeast-20-279-2,1,20.0,1,14.0,2.994752974,4.3593372619999995,,4.462448572
1404,Hollenbeck 2-20-136-2,2,21.0,2,8.0,,-0.267007918,4.259884377,-2.08904508
1405,Valley-92-42-1,1,18.0,1,999.0,,0.983807126,,1.8610972730000002
1406,Northeast-20-108-2,2,20.0,1,14.0,-0.000632744,-2.134103872,,3.716450968
1407,Hollenbeck 2-20-132-2,2,24.0,1,8.0,,2.883963922,3.650537965,2.892621577
1408,Southwest 2-23-137-1,1,19.0,1,23.0,,1.712891654,,2.053529599
1409,Valley-92-40-1,1,17.0,1,999.0,3.9405898589999997,-1.236445217,,6.893910991
1410,Rampart 1-12-531-2,1,18.0,2,17.0,-1.094448458,-7.389530441000001,2.28558895,3.326530993
1411,Devonshire-Topanga-11-90-2,2,24.0,1,4.0,,4.689927116000001,3.856342218,-2.9558583869999997
1412,Southwest 2-23-138-1,1,17.0,2,23.0,,2.4703948540000003,-1.714575881,-1.925552182
1413,Hollenbeck 2-20-146-2,2,15.0,2,8.0,,-2.931104093,,-1.643315553
1414,Southeast 2-20-144-1,2,17.0,1,20.0,1.237212713,2.82680023,0.064588685,-1.312524292
1415,Southwest 2-23-119-1,1,18.0,2,23.0,,-0.556356173,-0.42860612200000003,-0.46478095
1416,Newton 1-17-258-1,1,23.0,2,12.0,2.742330223,-1.889320242,,0.9089606570000001
1417,Southwest 2-23-89-1,2,17.0,2,23.0,,,,-2.991225555
1418,Northeast-20-228-2,2,21.0,1,14.0,-5.387754802999999,-0.21329277600000002,4.538060202,-2.956039882
1419,Southwest 2-23-104-1,2,17.0,1,23.0,,3.341619384,1.931677984,-1.909772288
1420,Hollenbeck 1-20-191-2,1,17.0,2,7.0,-5.983727077999999,-5.450879683999999,,-2.595791884
1421,Hollenbeck 2-20-160-2,1,15.0,2,8.0,,-1.172864288,1.24498797,-2.775915883
1422,Newton 1-17-246-1,1,15.0,1,12.0,3.933557819,-6.491236821,,3.57949238
1423,Southeast 2-20-143-1,3,17.0,1,20.0,,1.740231994,0.986431015,-2.9945156269999997
1424,Southwest 2-23-107-1,2,16.0,1,23.0,,4.793803046,2.261212919,-5.485774558999999
1425,Hollenbeck 1-20-193-2,1,14.0,1,7.0,-8.583600888,3.509160946,,-3.251618293
1426,Hollenbeck 1-20-116-2,2,18.0,1,7.0,-7.33766016,-0.10685531599999999,,-2.956039882
1427,Hollenbeck 1-20-201-2,1,20.0,1,7.0,0.869120324,-3.79624987,,-1.402174276
1428,Hollenbeck 1-20-208-2,1,30.0,1,7.0,-7.33766016,-0.86466672,,0.3037601
1429,Foothill-14-393-1,1,17.0,1,5.0,,,,-0.246181206
1430,Foothill-14-419-1,1,17.0,1,5.0,,-1.23896098,0.89144167,-1.54952429
1431,77th 1-16-115-1,1,18.0,2,1.0,,-4.723472375,,-2.956039882
1432,FGSEARE-0-67-2,1,16.0,1,999.0,3.330207227,-4.675815573,,6.139931736
1433,Northeast-20-123-2,2,22.0,2,14.0,-3.5483179810000003,-2.7169061539999997,,0.7841249990000001
1434,Southwest 2-23-48-2,2,17.0,1,23.0,,1.6799072959999999,2.765353522,-4.329781489
1435,Southwest 2-23-93-1,2,18.0,1,23.0,-2.047283963,5.727683943,-2.886759021,-2.667041615
1436,Northeast-20-274-2,1,17.0,1,14.0,0.198928773,2.5526148419999997,,1.799717005
1437,Southwest 2-23-75-1,2,17.0,1,23.0,,3.69313113,,-3.8774718189999997
1438,Southwest 2-23-83-1,2,18.0,1,23.0,,0.378158217,,-3.2994752839999997
1439,Southwest 1-15-316-2,2,24.0,1,22.0,1.063113687,1.8919949809999999,,9.888960555
1440,BVCB-0-158-3,2,25.0,2,22.0,,0.236864231,,11.45305937
1441,Southwest 2-23-97-1,2,15.0,1,23.0,,7.429381203999999,1.551390668,-2.956039882
1442,Rampart 1-12-564-1,1,17.0,1,17.0,,,,-2.667041615
1443,Southwest 2-23-91-2,2,21.0,2,23.0,,-0.23904457199999998,1.87907508,-3.2994752839999997
1444,Northeast-20-243-2,2,21.0,1,14.0,3.43122192,-0.771480735,,5.832900107
1445,Northeast-20-300-2,1,16.0,1,14.0,0.422725169,-7.102486022000001,,6.792834966
1446,Southwest 1-15-304-3,2,17.0,2,22.0,,0.6424209479999999,,-3.931908953
1447,Northeast-20-296-2,1,19.0,1,14.0,-1.636239218,1.0371004990000001,,1.637805949
1448,Hollenbeck 2-20-175-2,1,15.0,2,8.0,,2.555698311,,-3.068204222
1449,BVCB-0-129-2,3,25.0,1,22.0,-1.4202301080000002,-0.524962834,,-2.326896285
1450,Newton 1-17-253-1,1,17.0,2,12.0,3.6447214260000003,-5.7849841060000005,,4.1030517810000005
1451,Southeast 1-22-126-1,1,18.0,1,19.0,4.893425364,4.822790483,,-0.8626534859999999
1452,Northeast-20-310-1,1,22.0,1,14.0,-4.683790173999999,-4.62684032,4.109412679,-1.800046812
1453,Newton 2-23-256-1,1,15.0,1,13.0,,3.952751278,-0.292443789,0.093294411
1454,Southwest 2-23-65-2,2,17.0,2,23.0,,-0.8884880070000001,-0.051440314,-2.956039882
1455,Northeast-20-306-1,1,17.0,1,14.0,4.551820406,-1.185062176,,4.6843383880000005
1456,Newton 1-17-255-1,1,15.0,1,12.0,,-1.623996754,-2.34481215,0.225379925
1457,Northeast-20-308-1,1,14.0,1,14.0,4.967133982,2.615461074,,6.4837010379999995
1458,Newton 2-23-237-1,1,23.0,1,13.0,,3.580332687,-2.760663355,0.5608627660000001
1459,Southeast 1-22-122-1,1,19.0,2,19.0,,-8.97321034,,-4.256092894
1460,Southwest 2-23-100-1,2,17.0,1,23.0,,1.598930975,1.419443842,-2.702227288
1461,Devonshire-Topanga-11-7-2,2,22.0,2,4.0,,-2.638663093,2.602085506,-0.824177741
1462,Valley-92-39-1,1,17.0,1,999.0,-1.722598965,-1.213991447,,3.938522279
1463,Foothill-14-402-1,1,17.0,1,5.0,,-11.44136978,,-0.191744072
1464,Devonshire-Topanga-11-103-1,2,18.0,1,4.0,-0.81207907,0.20336865199999998,0.715350145,4.430707289
1465,Olympic-12-159-2,1,17.0,2,15.0,,,,-0.7537792179999999
1466,Southwest 2-23-31-3,1,21.0,1,23.0,,3.2351208989999996,,-5.196776292
1467,Newton 2-23-257-1,1,15.0,2,13.0,,1.217457779,-2.3092482619999997,-0.46478095
1468,Southwest 2-23-30-3,1,22.0,1,23.0,,4.0550867010000005,,-5.485774558999999
1469,Southeast 3-10-160-1,1,19.0,1,21.0,,-2.133457621,-0.923044724,-4.455286859
1470,Southeast 3-10-90-2,1,15.0,1,21.0,,3.308297182,-0.923044724,-1.192559795
1471,Southeast 3-10-127-1,2,16.0,1,21.0,,4.36543601,-4.893861493999999,-4.455468354
1472,Southwest 2-23-125-1,2,18.0,1,23.0,-3.6952036039999996,5.831664394,,-2.962620026
1473,Southwest 1-15-355-2,1,18.0,2,22.0,,,,4.649152715
1474,Newton 2-23-156-1,2,26.0,1,13.0,-7.116504327,4.425506311,-2.1556822469999997,-3.534036417
1475,Newton 2-23-181-1,2,17.0,2,13.0,,-1.339917313,2.045464604,-0.93305201
1476,Northeast-20-259-2,1,17.0,1,14.0,6.1611247879999995,-8.814887045,,-0.9990947659999999
1477,Northeast-20-211-2,1,21.0,1,14.0,3.9178271810000003,-2.8467439310000002,,2.881867162
1478,Southwest 1-15-342-1,2,19.0,2,22.0,0.7242719390000001,0.442275949,,11.21554397
1479,Newton 2-23-266-1,1,14.0,2,13.0,,5.328618934,-1.278591343,-2.956039882
1480,Northeast-20-118-2,2,20.0,1,14.0,-0.063880093,-1.76436659,,6.109227057000001
1481,Mission-14-255-1,1,14.0,1,11.0,,-0.256278777,,0.32020970600000004
1482,Hollenbeck 1-20-43-4,1,18.0,1,7.0,,0.077557436,1.817891365,-0.96908889
1483,Mission-14-256-1,1,16.0,2,11.0,,-2.463651498,,-3.880761891
1484,Northeast-20-10-3,1,24.0,2,14.0,-2.97720487,,,2.798127608
1485,Northeast-20-298-2,1,18.0,2,14.0,-2.7285193339999996,2.660452009,,-4.040783222
1486,Northeast-20-138-3,1,16.0,2,14.0,-1.03601907,-4.483061649,,2.889331505
1487,Hollenbeck 2-20-110-2,3,15.0,2,8.0,,-4.781550501,,0.870484912
1488,Newton 2-23-138-1,2,20.0,1,13.0,,-0.635965979,-0.961730121,-5.142339156999999
1489,Newton 2-23-139-1,2,23.0,2,13.0,,4.543259978,-1.069300915,-4.455468354
1490,Valley-92-49-1,1,17.0,1,999.0,,,,-1.925552182
1491,Olympic-12-164-2,1,18.0,1,15.0,,-5.530564117999999,,0.151872825
1492,Northeast-20-287-2,1,22.0,2,14.0,-7.33766016,1.5843731540000001,,-4.329781489
1493,Mission-14-216-2,1,14.0,1,11.0,,3.0564597539999996,,-2.7842314339999996
1494,Newton 2-23-135-1,2,22.0,2,13.0,,-1.363922078,-0.522624074,-2.956039882
1495,Northeast-20-304-2,1,16.0,1,14.0,4.0405079,5.890786246,0.6847582879999999,0.324383978
1496,Northeast-20-18-3,1,21.0,1,14.0,1.498426732,-0.526628067,,3.470618112
1497,Northeast-20-130-3,1,20.0,2,14.0,-5.709360291,-2.205938817,,-2.3780433469999998
1498,Hollenbeck 1-20-78-3,1,18.0,2,7.0,,-4.6016372610000005,,-2.272459151
1499,Hollenbeck 2-20-30-3,1,18.0,1,8.0,,1.281693204,-1.209314088,-4.907778024
1500,Newton 2-23-130-1,2,15.0,1,13.0,,-0.154530052,1.10346175,-2.7214787489999996
1501,Southwest 2-23-53-2,2,18.0,2,23.0,,-0.44374386600000004,,-3.408349552
1502,Newton 2-23-245-1,1,17.0,1,13.0,,-0.785711411,-2.544035912,2.231918191
1503,FGSEARE-0-86-1,1,17.0,1,999.0,-3.215596962,0.8997681359999999,,1.165910918
1504,Valley-92-43-1,1,16.0,1,999.0,1.22779716,2.539725119,,5.539393668
1505,Hollenbeck 1-20-158-2,1,18.0,1,7.0,3.89227202,-0.385145013,,-1.38536168
1506,Southwest 2-23-101-1,2,21.0,2,23.0,,0.707369008,,-3.69734782
1507,Southeast 3-10-88-1,1,14.0,1,21.0,,3.60554484,-2.337839801,-2.222866
1508,Hollenbeck 2-20-145-2,2,20.0,1,8.0,,3.9232142789999997,1.416349525,-1.437359949
1509,Newton 2-23-151-1,2,24.0,1,13.0,-7.33766016,4.355328172,-0.40971658299999997,-1.4103083319999998
1510,Newton 2-23-204-1,2,19.0,2,13.0,,-1.3538260169999998,-0.418539455,-5.485774558999999
1511,Southwest 2-23-61-2,2,16.0,2,23.0,,0.950140054,,0.21879978100000003
1512,Foothill-14-401-1,1,16.0,1,5.0,,-2.7583749660000003,,-0.48074234
1513,Foothill-14-400-1,1,16.0,1,5.0,,-4.102164866,,-0.191744072
1514,Southwest 2-23-34-2,2,17.0,2,23.0,,-6.140079459,,-1.908921081
1515,Southwest 1-15-350-2,1,28.0,1,22.0,-1.717233482,4.0080652489999995,0.8847113809999999,-0.60122223
1516,Newton 2-23-141-1,2,18.0,1,13.0,,0.118449624,-1.037587868,-2.5579858509999998
1517,Olympic-12-162-2,1,14.0,2,15.0,,-2.9325085630000003,,-0.48074234
1518,Hollenbeck 1-20-222-1,1,29.0,2,7.0,,-0.693671375,,-2.956039882
1519,Newton 1-17-145-1,2,16.0,1,12.0,,2.65777297,,-2.0153564840000002
1520,Southeast 2-20-107-2,3,22.0,1,20.0,,2.4387485819999997,0.281216129,-3.498823567
1521,Newton 2-23-272-1,1,16.0,1,13.0,-4.865234095,2.317483444,-1.613977437,-1.7497509569999998
1522,Harbor-21-210-1,1,16.0,1,6.0,-3.0855679030000003,-2.11637886,0.590133609,1.7366285069999998
1523,Olympic-12-181-1,1,20.0,1,15.0,,-11.351730499999999,,-3.2994752839999997
1524,Newton 2-23-263-1,1,18.0,1,13.0,,-1.5029154809999998,,5.539239351
1525,Southeast 2-20-145-1,3,17.0,1,20.0,,3.485944522,-0.9257743759999999,-1.276487411
1526,Southeast 1-22-106-2,1,15.0,2,19.0,,4.553884213,-1.258430818,0.511088121
1527,Newton 1-17-215-2,1,14.0,2,12.0,3.7759063860000004,-2.786005114,,-0.10209408699999999
1528,Valley-92-50-1,1,17.0,1,999.0,,1.00896112,2.136752905,9.423491351000001
1529,Northeast-20-306-1,2,18.0,1,14.0,,0.367914361,2.0685968409999997,2.989702912
1530,Valley-92-46-1,1,16.0,1,999.0,,1.7674344659999999,1.698768048,7.815161432999999
1531,Southwest 1-15-352-2,1,33.0,2,22.0,4.701212187,,,4.313363152
1532,Hollenbeck 2-20-154-2,2,23.0,1,8.0,1.331891361,4.548380611,,-0.633117832
1533,Southeast 2-20-160-1,3,16.0,1,20.0,,2.762304841,,-2.4165190919999997
1534,Southwest 1-15-334-2,2,20.0,1,22.0,,-0.670754061,,7.045066471
1535,Northeast-20-297-2,1,15.0,1,14.0,-1.170755905,-1.304920575,,8.026845221
1536,Hollenbeck 2-20-180-2,1,15.0,2,8.0,-0.445011621,2.247718442,1.82522838,2.093559256
1537,Valley-92-45-1,1,17.0,2,999.0,,,,1.228663603
1538,Southwest 1-15-336-2,2,22.0,2,22.0,1.048458742,2.86997832,,-3.534036417
1539,Northeast-20-302-2,1,17.0,2,14.0,,1.056183984,-2.570020405,-2.956039882
1540,Hollenbeck 1-20-86-3,1,18.0,1,7.0,-6.489235157,-0.187661119,,1.124297506
1541,Southeast 1-22-131-1,1,18.0,1,19.0,-2.804991162,-1.953189584,-3.0558781969999997,-1.800046812
1542,Southwest 1-15-370-2,1,16.0,1,22.0,2.328336928,-0.10763453699999999,2.035397938,3.915463439
1543,Southwest 2-23-124-1,2,15.0,2,23.0,,-1.9189230290000001,0.499087368,0.976069108
1544,Newton 1-17-264-1,1,14.0,1,12.0,,-0.055055473,1.039548383,-0.46478095
1545,SSSEARE-0-103-1,1,16.0,1,999.0,,-1.000881739,,0.650667068
1546,77th 1-16-74-1,4,18.0,2,1.0,-3.9184266489999997,0.8064764179999999,-1.982320373,-5.196776292
1547,Southwest 2-23-76-1,2,15.0,1,23.0,,2.235513108,1.326182413,-3.69734782
1548,Newton 2-23-132-1,3,24.0,1,13.0,,5.1608561139999996,-0.601967995,-5.485774558999999
1549,Southeast 2-20-175-2,1,15.0,1,20.0,,0.182079205,,-1.151651754
1550,Southwest 1-15-346-2,1,17.0,1,22.0,1.895972433,1.080055963,,7.046620383
1551,Southwest 2-23-118-1,2,19.0,1,23.0,,-0.010028671,1.419443842,-0.96908889
1552,Southwest 2-23-81-1,2,17.0,2,23.0,,4.543652912,,-3.69734782
1553,Southwest 1-15-347-2,1,16.0,1,22.0,1.910791759,-0.421615876,,6.074041384
1554,Pacific-18-232-2,1,17.0,1,16.0,3.374973191,1.068080701,-1.82451166,-0.597750664
1555,Southwest 1-15-269-1,4,28.0,2,22.0,0.144932596,3.8376123619999998,2.063110347,-2.08904508
1556,Newton 1-17-159-2,1,14.0,1,12.0,3.983563174,-1.759529444,,-0.121345549
1557,77th 1-16-83-1,2,18.0,2,1.0,-0.198177983,3.442979138,-0.704931425,-4.907778024
